Year,Quarter,Month,Day,Country/Region,Aircraft Manufacturer,Aircraft,Location,Operator,Sum of Ground,Sum of Fatalities (air),Sum of Aboard,Date
2000,Qtr 2,1,29,Unknown,Britten,Britten Norman Bn,bapi papua,Aviation Coast GuineaNorth New,0.0,4.0,4.0,2000-01-29
2000,Qtr 2,1,2,Unknown,Lear jet,Learjet 35Ag Muri,lyon satolas france,Aviation Executive Northern,0.0,2.0,5.0,2000-01-02
2000,Qtr 2,1,3,Unknown,Britten,Britten Norman Bn,kurupung guyana,Airways Guyana Trans,0.0,1.0,1.0,2000-01-03
2000,Qtr 2,1,10,United States,Rockwell,Rockwell Sabreliner 65N241H,kaunakakai hawaii,Company Aircraft Price,0.0,6.0,6.0,2000-01-10
2000,Qtr 2,1,17,Unknown,Beechcraft,Beechcraft 1900C 1Tr,moanda gabon,Avirex,0.0,3.0,10.0,2000-01-17
2000,Qtr 2,1,21,United States,Bae Jetstream,Bae Jetstream 3101 31N16Ej,near wilkes-barre pennsylvania,Airlines Executive,0.0,19.0,19.0,2000-01-21
2000,Qtr 2,1,25,Unknown,Airbus,Airbus A.330 301F,near manila philippines,Lines Air Philippine,0.0,1.0,298.0,2000-01-25
2000,Qtr 2,1,31,Unknown,Piper,Piper Pa 31,off whyalla australia,Airlines Whyalla,0.0,8.0,8.0,2000-01-31
2000,Qtr 2,1,5,Unknown,Fokker,Fokker F 27 Friendship 600G,accra ghana,Airlink Ghana,0.0,7.0,52.0,2000-01-05
2000,Qtr 2,1,22,China,Xian Yunshuji,Xian Yunshuji Y 7,shitai china,Airlines Wuhan,7.0,44.0,44.0,2000-01-22
2000,Qtr 2,1,23,United States,Lear jet,Learjet 55N220Jc,boca raton florida,Aviation Jet Universal,0.0,3.0,3.0,2000-01-23
2000,Qtr 2,1,27,Unknown,Kawasaki,Kawasaki C 1A88,off shimano japan,Force Self-Defence Air Japanese - Military,0.0,5.0,5.0,2000-01-27
2000,Qtr 3,1,2,Unknown,Gaf Nomad,Gaf Nomad N 22Cn286,off cagayancillo philippines,Force Air Philippine - Military,0.0,14.0,15.0,2000-01-02
2000,Qtr 3,1,8,Unknown,British Aerospace Bae Jetstream,British Aerospace Bae Jetstream 32Epn912Fj,near villahermosa mexico,Aerocaribe,0.0,19.0,19.0,2000-01-08
2000,Qtr 3,1,9,Unknown,Curtiss,Curtiss C 46A,villavicencio colombia,Colombia CORAL,0.0,13.0,19.0,2000-01-09
2000,Qtr 3,1,13,Unknown,De Havilland,De Havilland Canada Dhc 6 Twin Otter 200N201Rh,raleigh north,Aviation Win CarolinaWin,0.0,1.0,3.0,2000-01-13
2000,Qtr 3,1,17,India,Boeing,Boeing B 737,patna india,Airlines Airlines/Alliance Indian,5.0,55.0,58.0,2000-01-17
2000,Qtr 3,1,19,United States,Grumman,Grumman G 159 Gulfstream Ic,linneus maine,Transport Airwave,0.0,2.0,2.0,2000-01-19
2000,Qtr 3,1,20,Unknown,Douglas,Douglas C 47A,nassau bahamas,Freight Air Allied,0.0,2.0,2.0,2000-01-20
2000,Qtr 3,1,21,United States,Aerospatiale,Aerospatiale As355 F1N510Tg,maui hawaii,Helicopters Hawaiian Blue,0.0,7.0,7.0,2000-01-21
2000,Qtr 3,1,25,Unknown,Aerospatiale,Aerospatiale Bae Concorde 101F Btsc,gonesse france,France Air,4.0,109.0,109.0,2000-01-25
2000,Qtr 3,1,26,Unknown,Lockheed,Lockheed C 130H Hercules348,mafraq jordan,Force Air Jordanian Royal - Military,0.0,13.0,13.0,2000-01-26
2000,Qtr 3,1,27,Unknown,De Havilland,De Havilland Canada Dhc 6 Twin Otter 3009N,jodhura nepal,Airlines Nepal Royal,0.0,25.0,25.0,2000-01-27
2000,Qtr 3,1,2,Brazil,Sikorsky,Sikorsky S 76Pt,cubatao brazil,Taxi Air Lider - taxi Air,0.0,6.0,6.0,2000-01-02
2000,Qtr 3,1,6,Unknown,Casa,Casa 212 Ab10 Aviocar230,puerto montt chile,Chile de Aérea Fuerza - Military,0.0,14.0,14.0,2000-01-06
2000,Qtr 3,1,9,Unknown,Piper Navajo,Piper Navajo Pa 31/ Piper Seminole Pa,burlington township new,Private / Airways JerseyPatuxent,0.0,11.0,11.0,2000-01-09
2000,Qtr 3,1,12,Unknown,Antonov,Antonov An 26B9Q,near tshikapa congo,Air Staer,0.0,27.0,27.0,2000-01-12
2000,Qtr 3,1,23,Unknown,Airbus,Airbus A320 212A4O,off manama bahrain,Air Gulf,0.0,143.0,143.0,2000-01-23
2000,Qtr 3,1,2,Unknown,Douglas,Douglas C 47Fac1659,mount montezuma colombia,Colombiana Aérea Fuerza - Military,0.0,7.0,7.0,2000-01-02
2000,Qtr 3,1,4,Unknown,Beechcraft Ska,Beechcraft Ska 200Vh Skc,near burketown australia,Air Central - Charter,0.0,8.0,8.0,2000-01-04
2000,Qtr 3,1,16,Unknown,Mil,Mil Mi 17,kumarapura sri,Force Air Lanka Sri - LankaMilitary,0.0,14.0,14.0,2000-01-16
2000,Qtr 4,1,6,Unknown,McDonnell Douglas,Mcdonnell Douglas Dc 9,reynosa mexico,Aeromexico,4.0,0.0,88.0,2000-01-06
2000,Qtr 4,1,8,Unknown,Shorts Sc.7 Skyvan,Shorts Sc.7 Skyvan 3 100C,port radium northwest,Canada          Territories Summit Air Charters,0.0,3.0,3.0,2000-01-08
2000,Qtr 4,1,10,United States,Canadair,Canadair Cl 600,wichita kansas,Aerospace Bombardier,0.0,2.0,3.0,2000-01-10
2000,Qtr 4,1,16,United States,Cessna,Cessna 335N8354N,hillsboro missouri,Private,0.0,3.0,3.0,2000-01-16
2000,Qtr 4,1,19,Unknown,Harbin Yunshuji,Harbin Yunshuji Y 12,near sam neua laos,Aviation Lao,0.0,8.0,17.0,2000-01-19
2000,Qtr 4,1,25,Unknown,Ilyushin,Ilyushin Il 18Dra,near batumi republic,Force Air Russian - GeorgiaMilitary of,0.0,86.0,86.0,2000-01-25
2000,Qtr 4,1,31,Unknown,Antonov,Antonov An 26D2,near monaquimbundo angola,Aca-Ancargo,0.0,44.0,44.0,2000-01-31
2000,Qtr 4,1,31,Unknown,Boeing,Boeing B 747,taipei taiwan,Airlines Singapore,0.0,83.0,179.0,2000-01-31
2000,Qtr 4,1,7,Unknown,Antonov,Antonov 32Ber Afa,luabo democratic,Aviation CongoMalu Republic,0.0,2.0,11.0,2000-01-07
2000,Qtr 4,1,9,India,Swearingen,Swearingen Sa.226Tc Metro Iin731Ac,fort wayne indiana,Aviation Superior,0.0,1.0,1.0,2000-01-09
2000,Qtr 4,1,15,Unknown,Antonov,Antonov An 26D2,near luanda angola,Pesada Asa,0.0,57.0,57.0,2000-01-15
2000,Qtr 4,1,20,United States,Airbus,Airbus A300 600Rn14056,miami florida,Airlines American,0.0,1.0,114.0,2000-01-20
2000,Qtr 4,1,11,Unknown,Cessna,Cessna 206Cp 1721,near sumacal beni,BOServicio Aereo Manchupo,0.0,6.0,6.0,2000-01-11
2001,Qtr 1,1,4,China,Shaanxi,Shaanxi Yunshuji Y 8/Yunshuji Y,zheng zou ab china,Army Liberation People's - Military,6.0,16.0,16.0,2001-01-04
2001,Qtr 1,1,8,Unknown,Casa,Casa 212 Mp Aviocar 200U,near silimo indonesia,Navy Indonesia Nasional Tentara - Military,0.0,9.0,9.0,2001-01-08
2001,Qtr 1,1,23,United States,Douglas,Douglas C 47A,eider point alaska,Cargo Air Majestic,0.0,2.0,2.0,2001-01-23
2001,Qtr 1,1,25,Unknown,Douglas,Douglas Dc 3C (C47A,ciudad bolivar venezuela,Airlines Rutaca,0.0,24.0,24.0,2001-01-25
2001,Qtr 1,1,27,United States,Beech,Beech King Air 200 Catpassn81Pf,byers colorado,Charter Bay North,0.0,10.0,10.0,2001-01-27
2001,Qtr 1,1,31,Unknown,Sud Aviation,Sud Aviation Se 210 Caravelle 10Rhk,el yopal colombia,Suramericanas Aereas Lineas,0.0,3.0,6.0,2001-01-31
2001,Qtr 1,1,8,Unknown,Lear jet,Learjet 35Ai Moco,nurnberg germany,Aeroservizi E.A.S.,0.0,3.0,3.0,2001-01-08
2001,Qtr 1,1,8,United States,Swearingen Sa.227At Merlin,Swearingen Sa.227At Merlin Ivcn318Dh,beaver island minnesota,Center Flight Illinois Northern,0.0,2.0,6.0,2001-01-08
2001,Qtr 1,1,10,Unknown,Gaf Nomad,Gaf Nomad N24Apz Tbp,jakobkondre suriname,Charter Air Gum,0.0,10.0,10.0,2001-01-10
2001,Qtr 1,1,27,Unknown,Short Brothers,Shorts 360 100G,near granton harbour scotland,Loganair,0.0,2.0,2.0,2001-01-27
2001,Qtr 1,1,3,Unknown,Short Brothers,Short 36093 1336,unadilla georgia,Guard National Army Florida - Military,0.0,21.0,21.0,2001-01-03
2001,Qtr 1,1,3,Unknown,Boeing,Boeing B 737,bangkok thailand,Airways Thai,0.0,1.0,5.0,2001-01-03
2001,Qtr 1,1,15,Unknown,Tupolev,Tupolev 154Mra 85619,medina saudi,Airlines ArabiaVnukovo,0.0,3.0,174.0,2001-01-15
2001,Qtr 1,1,24,Unknown,De Havilland,De Havilland Canada Dhc 6 Twin Otterf,gustavia st.,French West Indies          Barthélémy Air Caraibes,1.0,19.0,19.0,2001-01-24
